EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,NEON,NEON_FLAG_W,NEONER,CCL4,CCL4_FLAG_W,POC,POC_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,DON,DON_FLAG_W,CHLORA,CHLORA_FLAG_W,ARGON,ARGON_FLAG_W,TRITER,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM555,CDOM555_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,THETA,D18O_NO3,D18O_NO3_FLAG_W,CDOM2C,CDOM2C_FLAG_W,CDOM3C,CDOM3C_FLAG_W,LAB_DEN,LAB_DEN_FLAG_W,DELSI30,DELSI30_FLAG_W,N2,N2_FLAG_W,D15N_NO3,D15N_NO3_FLAG_W,HELIER,DELHER
33RO20071215,        P18,7,1,11,11010,2,20071219,40,20.8335,-110.001,3199,682.7,6.1461,34.5149,2,34.5146,2,4.3,2,3.8,2,81.1,2,40,2,0,2,3.18,2,0.02,2,0.011,2,0,2,2330.9,2,2340.2,2,-999,9,-999,7.3296,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,38.12,2,41.57,2,-999,1,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,6.0848,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,7,1,10,11011,2,20071219,40,20.8335,-110.001,3199,800.4,5.4575,34.5172,2,34.5172,2,5.5,2,4.6,2,90.1,2,42.5,2,0,2,3.24,2,0.009,2,0.003,2,0.025,2,2340,2,2346.2,2,2172.6,2,20,7.3351,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,37.9,2,44.06,2,-999,1,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,5.3891,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,7,1,9,11009,2,20071219,40,20.8335,-110.001,3199,949.4,4.7105,34.5296,2,34.5292,2,9.9,2,10.3,2,103.1,2,44.1,2,0,2,3.28,2,-999,9,-999,9,-999,9,2353.1,2,2361,2,-999,9,-999,7.3277,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,38.26,2,45.25,2,-999,1,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.6338,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,7,1,8,11008,2,20071219,40,20.8335,-110.001,3199,1100.7,4.1582,34.5488,2,34.5488,2,16.9,2,16.8,2,114.7,2,44.4,2,0,2,3.27,2,0.015,2,0.004,2,0.0435,2,2362,2,2372.3,2,-999,9,-999,7.3448,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,37.63,2,45.75,2,-999,1,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.0727,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,7,1,7,11007,2,20071219,40,20.8335,-110.001,3199,1250.7,3.6583,34.5706,2,34.5702,2,28,2,27.7,2,124.8,2,44.1,2,0,2,3.21,2,-999,9,-999,9,-999,9,2364.3,2,2383.1,2,2054.7,2,20,7.3473,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,37.07,2,45.62,2,-999,1,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.5645,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,7,1,6,11006,2,20071219,40,20.8335,-110.001,3199,1433.2,3.1742,34.593,2,34.593,2,41.7,2,42.2,2,135.1,2,43.3,2,0,2,3.11,2,0.012,2,0.005,2,0.0499,2,2369.6,2,2403.9,2,-999,9,-999,7.3856,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,36.8,2,45.08,2,-999,1,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.07,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,7,1,5,11005,2,20071219,40,20.8335,-110.001,3199,1733.1,2.5866,34.6218,2,34.6225,2,65.4,2,64.9,2,146.1,2,42,2,0,2,2.93,2,-999,9,-999,9,-999,9,2369.1,2,-999,9,-999,9,-999,7.4197,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,36.35,2,43.59,2,-999,1,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.4642,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,7,1,4,11004,2,20071219,40,20.8335,-110.001,3199,2134,2.0269,34.6496,2,34.6533,2,94,2,92.9,2,156.3,6,40.3,6,0,6,2.73,2,0.007,2,0.005,2,0,2,2362.3,2,2425.2,2,1520.4,2,20,7.4716,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,0.005,3,-999,9,36.07,2,41.9,3,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.8786,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,7,1,3,11003,2,20071219,40,20.8335,-110.001,3199,2532.7,1.7836,34.6641,2,34.6645,2,110,2,109.9,2,159.7,6,39.8,6,0,6,2.64,2,0.004,2,0.004,2,0,2,2353,2,2429.6,2,1395.8,2,20,7.528,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,0.005,3,-999,9,36.79,2,41.31,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.6043,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,7,1,2,11002,2,20071219,40,20.8335,-110.001,3199,2934,1.6835,34.6711,2,34.672,2,117.1,2,117.4,2,163.6,6,39.2,6,0,6,2.59,2,0.007,2,0.008,2,0.0814,2,2355,2,2433.7,2,1341.4,2,20,7.5227,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,0.005,3,-999,9,37.26,2,40.8,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.469,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,7,1,1,11001,2,20071219,40,20.8335,-110.001,3199,3215.8,1.6881,34.6721,2,34.6726,2,118.1,2,117.4,2,165.1,2,38.6,2,0,2,2.58,2,0.011,6,0.011,6,0.0592,6,2355.2,2,2432.4,2,1325.1,2,20,7.5296,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,0.006,3,-999,9,36.22,2,40.16,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.446,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,8,1,24,11024,2,20071219,627,20.2488,-109.9988,3270,5,24.2077,34.6124,2,34.6138,2,211.1,2,212.1,2,1.7,2,0,2,0,2,0.16,2,1.85,2,1.165,2,1.1497,2,2003.5,6,2298.4,2,-999,9,-999,8.0376,2,25,0.769,2,1.7278,2,-1.35,2,1.33,2,-999,1,6.795,2,0.023,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.007,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,24.2066,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,0.0048,0.15
33RO20071215,        P18,8,1,23,11023,2,20071219,627,20.2488,-109.9988,3270,19.7,24.206,34.6112,2,34.6223,2,211.9,2,211.8,2,1.8,2,0,2,0,2,0.19,2,1.834,6,1.159,6,1.084,6,2004.4,2,2303.7,2,-999,9,-999,8.0336,2,25,0.748,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.008,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,24.2018,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,8,1,22,11022,2,20071219,627,20.2488,-109.9988,3270,41,23.8357,34.8239,2,34.7514,2,210.4,2,212.3,2,2.5,2,0.1,2,0.01,2,0.35,2,1.901,2,1.189,2,1.0844,2,2025.2,2,2315.9,2,-999,9,-999,8.0191,2,25,0.704,2,1.7372,2,-1.01,2,-999,9,-999,9,6.823,2,0.023,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.008,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,23.8271,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,0.0049,0.15
33RO20071215,        P18,8,1,21,11021,2,20071219,627,20.2488,-109.9988,3270,66.5,17.7551,34.0628,2,34.0758,2,194.3,2,192.9,2,5.6,2,3.7,2,0.2,2,0.62,2,2.479,2,1.47,2,1.2041,2,2072.8,2,2271,2,-999,9,-999,7.856,2,25,0.75,2,1.7557,2,0.17,2,-999,9,-999,9,7.143,2,0.024,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.007,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,17.7439,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.0049,0.15
33RO20071215,        P18,8,1,20,11020,2,20071219,627,20.2488,-109.9988,3270,91.9,14.5748,34.2901,2,34.298,2,66.3,2,64.6,2,18.5,2,21,2,0.03,2,1.85,2,-999,9,-999,9,-999,9,2193.9,2,2271.5,2,-999,9,-999,7.5523,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,14.5613,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,8,1,19,11019,2,20071219,627,20.2488,-109.9988,3270,116.5,13.8078,34.5661,2,34.5804,2,20.5,2,19.9,2,25.8,2,24.8,2,0.02,2,2.33,2,1.446,2,0.844,2,0.5033,2,2241.2,2,-999,5,-999,9,-999,7.4592,2,25,0.407,2,1.7726,2,5.33,2,-999,9,-999,9,7.307,2,0.025,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.007,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,13.7912,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,0.005,0.15
33RO20071215,        P18,8,1,18,11018,2,20071219,627,20.2488,-109.9988,3270,141.1,13.0396,34.694,2,34.6934,2,5.1,2,6.4,2,29.5,2,25.1,2,0.01,2,2.48,2,-999,9,-999,9,-999,9,2256.2,2,2297.8,2,-999,9,-999,7.4242,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,13.0202,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,8,1,17,11017,2,20071219,627,20.2488,-109.9988,3270,183.2,12.2616,34.7475,2,34.7427,2,4.2,2,2.8,2,32.4,2,24.6,2,0.17,2,2.53,2,0.635,2,0.388,2,0.2277,2,2265.3,2,2304.4,2,-999,9,-999,7.4186,2,25,0.278,2,1.8613,2,5.9,2,-999,9,-999,9,7.595,2,0.026,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.007,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,12.2374,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,0.0052,0.15
33RO20071215,        P18,8,1,16,11016,2,20071219,627,20.2488,-109.9988,3270,249.7,11.2115,34.708,2,34.7068,2,3.6,2,3,2,36.2,2,23.5,2,0.83,2,2.6,2,-999,9,-999,9,-999,9,2277,2,2310.3,2,-999,9,-999,7.397,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,11.1804,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,8,1,15,11015,2,20071219,627,20.2488,-109.9988,3270,324.4,9.9833,34.6247,2,34.6254,2,3.8,2,3.8,2,43,2,27.1,2,0.01,2,2.71,2,0.241,2,0.143,2,0.1624,2,2286.9,2,2311.4,2,-999,9,-999,7.3735,2,25,0.158,2,1.7907,2,9.05,2,-999,9,-999,9,7.504,2,0.026,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.006,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,9.9456,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.005,0.15
33RO20071215,        P18,8,1,14,11014,2,20071219,627,20.2488,-109.9988,3270,399,8.9369,34.5699,2,34.5677,2,4,2,5.4,2,49.8,2,30.7,2,0,2,2.84,2,0.119,2,0.073,2,0.0661,2,2293.8,2,2314.2,2,-999,9,-999,7.3433,2,25,0.086,2,1.826,2,8.71,2,-999,9,-999,9,7.655,2,0.026,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.006,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,8.8934,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,0.0051,0.15
33RO20071215,        P18,8,1,13,11013,2,20071219,627,20.2488,-109.9988,3270,474.4,8.1311,34.5502,2,34.5492,2,3.7,2,3.9,2,59.5,2,32.8,2,0,2,2.98,2,-999,9,-999,9,-999,9,2306,2,2319.9,2,-999,9,-999,7.3524,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,8.0821,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,8,1,12,11012,2,20071219,627,20.2488,-109.9988,3270,567.8,7.0729,34.5251,2,34.5219,2,3.8,2,3.7,2,70.1,2,36.4,2,0,2,3.1,2,0.035,2,0.019,2,0.0644,2,2318.2,2,2331.7,2,-999,9,-999,7.3377,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,7.0184,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,8,1,11,11010,2,20071219,627,20.2488,-109.9988,3270,700.9,6.0932,34.5122,2,34.5105,2,4.6,2,4.8,2,80.6,2,40.5,2,0,2,3.19,2,-999,9,-999,9,-999,9,2330.9,2,2337.1,2,-999,9,-999,7.3314,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,6.0305,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,8,1,10,11011,2,20071219,627,20.2488,-109.9988,3270,850.2,5.2954,34.53,2,34.529,2,5.3,2,4.9,2,92.2,2,43.2,2,0,2,3.27,2,-999,9,-999,9,-999,9,2345.4,2,2349.6,2,-999,9,-999,7.3283,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,5.2236,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,8,1,9,11009,2,20071219,627,20.2488,-109.9988,3270,1000,4.6038,34.5413,2,34.5406,2,10.7,2,10.2,2,103.9,2,44.7,2,0,2,3.3,2,-999,9,-999,9,-999,9,2355.9,2,2362.7,2,-999,9,-999,7.3265,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.5234,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,8,1,8,11008,2,20071219,627,20.2488,-109.9988,3270,1151.1,3.9984,34.5541,2,34.5529,2,20.8,2,20.5,2,117.3,2,44.5,2,0,2,3.26,2,-999,9,-999,9,-999,9,2363.7,2,2375.5,2,-999,9,-999,7.3437,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.91,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,8,1,7,11007,2,20071219,627,20.2488,-109.9988,3270,1332.7,3.4701,34.5775,2,34.5773,2,34.8,2,35.3,2,127.1,2,43.9,2,0,2,3.16,2,-999,9,-999,9,-999,9,2367.3,2,2390.9,2,-999,9,-999,7.3664,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.3711,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,8,1,6,11006,2,20071219,627,20.2488,-109.9988,3270,1534.3,3.0674,34.5974,2,34.5985,2,47.5,2,48.7,2,135.8,2,43.3,2,0,2,3.05,2,-999,9,-999,9,-999,9,2368.5,2,2402.7,2,-999,9,-999,7.3915,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.9558,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,8,1,5,11005,2,20071219,627,20.2488,-109.9988,3270,1860.9,2.4017,34.63,2,34.6307,2,74.4,2,73.7,2,149.6,2,41.4,2,0,2,2.88,2,-999,9,-999,9,-999,9,2367.3,2,2422.1,4,-999,9,-999,7.4411,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.2711,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,8,1,4,11004,2,20071219,627,20.2488,-109.9988,3270,2268,1.936,34.6545,2,34.6551,2,99.8,2,99.2,2,157.5,6,39.8,6,0,6,2.7,2,-999,9,-999,9,-999,9,2360.3,2,2429.8,2,-999,9,-999,7.4935,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.7776,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,8,1,3,11003,3,20071219,627,20.2488,-109.9988,3270,2667.5,1.7592,34.6668,2,34.6659,2,112.9,2,112.4,2,160,6,39,6,0,6,2.62,2,-999,9,-999,9,-999,9,2356.3,2,2432.3,2,-999,9,-999,7.4996,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.5681,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,8,1,2,11002,2,20071219,627,20.2488,-109.9988,3270,3066.4,1.7297,34.67,2,34.6702,2,116.2,2,115.4,2,162.4,6,38.8,6,0,6,2.61,2,-999,9,-999,9,-999,9,2354.9,2,2433,2,-999,9,-999,7.5249,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.5014,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,8,1,1,11001,2,20071219,627,20.2488,-109.9988,3270,3284.9,1.7434,34.6703,2,34.6698,2,116.5,2,115.1,2,162.9,2,38.9,2,0,2,2.6,2,-999,9,-999,9,-999,9,2356.2,6,2434.3,2,-999,9,-999,7.5242,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.4931,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,9,1,24,11024,2,20071219,1218,19.6665,-110,3317,10.2,24.8668,34.4653,2,34.472,2,208.2,2,208.8,2,1.8,2,0,2,0.01,2,0.17,2,1.78,6,1.125,6,1.0738,6,1993.7,6,2295.1,2,317,6,20,8.0422,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,72.21,2,4.87,2,-999,1,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,24.8646,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,9,1,23,11023,2,20071219,1218,19.6665,-110,3317,24.4,23.7827,34.4454,2,34.4456,2,215.3,2,215.8,2,1.8,2,0.1,2,0.01,2,0.19,2,-999,9,-999,9,-999,9,2005.3,2,2286.7,2,338.2,2,20,8.018,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,23.7776,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,9,1,22,11022,2,20071219,1218,19.6665,-110,3317,50.1,20.7536,34.1623,2,34.1561,2,230.3,2,231.6,2,2.4,2,0.2,2,0.01,2,0.27,2,2.349,2,1.42,2,1.1978,2,2023.5,2,2274,2,395.3,2,20,7.9792,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,64.31,2,4.37,2,-999,1,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20.7442,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,9,1,21,11021,2,20071219,1218,19.6665,-110,3317,74.2,15.8715,34.1192,2,34.1267,2,122,2,117.4,2,12.2,2,14,2,0.13,2,1.32,2,-999,9,-999,9,-999,9,2140.8,2,2263.3,2,841.6,2,20,7.6853,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,15.8599,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,9,1,20,11020,2,20071219,1218,19.6665,-110,3317,100.3,14.4646,34.4965,2,34.5576,2,13.6,2,19.9,2,23.4,2,24.3,2,0.03,2,2.28,2,1.437,2,0.841,2,0.5123,2,2235.8,2,2286.8,2,1467.5,2,20,7.4746,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,45.54,2,27.17,2,-999,1,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,14.4499,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,9,1,19,11019,2,20071219,1218,19.6665,-110,3317,124.4,13.6321,34.7054,2,34.7105,2,4.4,2,3.8,2,27.5,2,24.3,2,0.07,2,2.47,2,1.012,2,0.607,2,0.318,2,2255,2,2297.1,2,1620.2,2,20,7.4477,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,1,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,13.6146,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
33RO20071215,        P18,9,1,18,11018,2,20071219,1218,19.6665,-110,3317,150.4,12.7432,34.75,2,34.7491,2,3.8,2,4.1,2,30.2,2,23,2,1.09,2,2.49,2,0.716,2,0.438,2,0.161,2,2262.1,2,2303.2,2,1658.4,2,20,7.4329,2,25,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,44.73,2,26.51,2,-999,1,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,12.7229,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999
