EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,CCL4,CCL4_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,TCARBN,TCARBN_FLAG_W,PCO2,PCO2_FLAG_W,ALKALI,ALKALI_FLAG_W,PH,PH_FLAG_W,PCO2TMP,C14ERR,HELIER,DELHER,PH_TMP,C13ERR,THETA,TRITER
    31DSCG94_1,     x,2,1,123,-1,2,19940128,754,44.235,-129.675,3671,10.1,11.7153,32.5364,2,32.5277,2,290.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,3.878,2,1.915,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,11.714,-999
    31DSCG94_1,     x,2,1,122,-1,2,19940128,754,44.235,-129.675,3671,399.6,5.3032,33.9583,2,33.9471,2,82.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,1.225,2,0.56,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,5.2711,-999
    31DSCG94_1,     x,2,1,121,-1,2,19940128,754,44.235,-129.675,3671,800.7,3.8236,34.2876,2,34.2771,4,-6.7,3,-999,9,-999,9,-999,9,-999,9,-999,9,0.035,2,0.014,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.7656,-999
    31DSCG94_1,     x,2,1,120,-1,2,19940128,754,44.235,-129.675,3671,1274.6,2.9218,34.4747,2,34.4655,3,-4.3,3,-999,9,-999,9,-999,9,-999,9,-999,9,0.082,4,0.005,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,2.8334,-999
    31DSCG94_1,     x,2,1,119,-1,2,19940128,754,44.235,-129.675,3671,1399.7,2.717,34.4971,2,34.499,2,-0.2,3,-999,9,-999,9,-999,9,-999,9,-999,9,0.128,4,0.007,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,2.6207,-999
    31DSCG94_1,     x,2,1,118,-1,2,19940128,754,44.235,-129.675,3671,1524,2.4716,34.5261,2,34.5051,4,6.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,0.123,4,0.011,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,2.3681,-999
    31DSCG94_1,     x,2,1,117,-1,2,19940128,754,44.235,-129.675,3671,1648.1,2.2589,34.5523,2,34.5526,2,15.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,0.251,4,0.009,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,2.1479,-999
    31DSCG94_1,     x,2,1,116,-1,2,19940128,754,44.235,-129.675,3671,1777.7,2.0798,34.5715,2,34.5633,3,22.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,0.046,4,0.005,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.9607,-999
    31DSCG94_1,     x,2,1,115,-1,2,19940128,754,44.235,-129.675,3671,1893.7,1.9586,34.5917,2,34.5839,3,32,2,-999,9,-999,9,-999,9,-999,9,-999,9,0.112,4,0.005,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.8317,-999
    31DSCG94_1,     x,2,1,114,-1,2,19940128,754,44.235,-129.675,3671,2023.2,1.8845,34.6056,2,34.5973,3,37.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.748,-999
    31DSCG94_1,     x,2,1,113,-1,2,19940128,754,44.235,-129.675,3671,2149.6,1.8489,34.6132,2,34.6077,3,41,2,-999,9,-999,9,-999,9,-999,9,-999,9,0.099,4,0.011,6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.7022,-999
    31DSCG94_1,     x,2,1,112,-1,2,19940128,754,44.235,-129.675,3671,2275.6,1.8231,34.6194,2,34.6107,3,45.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,0.004,2,-0.001,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.666,-999
    31DSCG94_1,     x,2,1,111,-1,2,19940128,754,44.235,-129.675,3671,2398.3,1.8183,34.6222,2,34.6158,3,46.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-0.002,2,0.003,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.6505,-999
    31DSCG94_1,     x,2,1,110,-1,2,19940128,754,44.235,-129.675,3671,2525.4,1.8153,34.6247,2,34.6208,2,47.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,0,2,0.004,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.6362,-999
    31DSCG94_1,     x,2,1,109,-1,2,19940128,754,44.235,-129.675,3671,2651.2,1.8162,34.6273,2,34.6217,3,48.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,0.01,2,0.011,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.6256,-999
    31DSCG94_1,     x,2,1,108,-1,2,19940128,754,44.235,-129.675,3671,2777.5,1.8258,34.6275,2,34.621,3,47.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,0.003,2,-0.005,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.6233,-999
    31DSCG94_1,     x,2,1,107,-1,2,19940128,754,44.235,-129.675,3671,2899.5,1.8372,34.6276,2,34.6273,2,47.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,0.021,4,0.045,4,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.6228,-999
    31DSCG94_1,     x,2,1,106,-1,2,19940128,754,44.235,-129.675,3671,3025.9,1.8495,34.6273,2,34.6225,3,46.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,0.015,2,-0.003,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.6226,-999
    31DSCG94_1,     x,2,1,105,-1,2,19940128,754,44.235,-129.675,3671,3151.7,1.8601,34.6275,2,34.6232,3,46.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,0.044,4,0.107,4,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.6206,-999
    31DSCG94_1,     x,2,1,104,-1,2,19940128,754,44.235,-129.675,3671,3273.5,1.8723,34.628,2,34.6217,3,45.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,0.005,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.6203,-999
    31DSCG94_1,     x,2,1,103,-1,2,19940128,754,44.235,-129.675,3671,3400,1.8849,34.6281,2,34.6225,3,44.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,0.007,2,0.003,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.6198,-999
    31DSCG94_1,     x,2,1,102,-1,2,19940128,754,44.235,-129.675,3671,3526,1.8984,34.6281,2,34.623,3,43.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,0.009,2,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.6198,-999
    31DSCG94_1,     x,2,1,101,-1,2,19940128,754,44.235,-129.675,3671,3660.2,1.9135,34.6279,2,34.6238,3,42.9,2,-999,9,-999,9,-999,9,-999,9,-999,9,0.029,4,0,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.6203,-999
    31DSCG94_1,     x,3,1,132,-1,2,19940128,1302,44.2,-129.7167,2795,1147.7,3.1827,34.4525,2,34.4547,2,-7.7,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.1019,-999
    31DSCG94_1,     x,3,1,123,-1,2,19940128,1302,44.2,-129.7167,2795,1148.2,3.1817,34.4528,2,34.45,2,-7.7,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.1009,-999
    31DSCG94_1,     x,3,1,127,-1,2,19940128,1302,44.2,-129.7167,2795,1148.4,3.1827,34.4529,2,34.4507,2,-7.7,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.1019,-999
    31DSCG94_1,     x,3,1,133,-1,2,19940128,1302,44.2,-129.7167,2795,1148.5,3.1811,34.453,2,34.4491,2,-7.7,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.1003,-999
    31DSCG94_1,     x,3,1,128,-1,2,19940128,1302,44.2,-129.7167,2795,1148.6,3.1812,34.4531,2,-999,5,-7.7,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.1004,-999
    31DSCG94_1,     x,3,1,135,-1,2,19940128,1302,44.2,-129.7167,2795,1149,3.1841,34.4521,2,34.4505,2,-7.7,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.1032,-999
    31DSCG94_1,     x,3,1,131,-1,2,19940128,1302,44.2,-129.7167,2795,1149,3.1808,34.4525,2,34.4444,3,-7.7,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.1,-999
    31DSCG94_1,     x,3,1,118,-1,2,19940128,1302,44.2,-129.7167,2795,1149.1,3.1754,34.4532,2,34.4522,2,-7.7,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.0946,-999
    31DSCG94_1,     x,3,1,130,-1,2,19940128,1302,44.2,-129.7167,2795,1149.2,3.1797,34.4533,2,34.456,2,-7.7,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.0989,-999
    31DSCG94_1,     x,3,1,121,-1,2,19940128,1302,44.2,-129.7167,2795,1149.3,3.1819,34.4523,2,34.4507,2,-7.7,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.101,-999
    31DSCG94_1,     x,3,1,136,-1,2,19940128,1302,44.2,-129.7167,2795,1149.5,3.1839,34.4525,2,34.451,2,-7.7,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.103,-999
    31DSCG94_1,     x,3,1,120,-1,2,19940128,1302,44.2,-129.7167,2795,1149.7,3.1796,34.4527,2,34.4509,2,-7.7,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.0987,-999
    31DSCG94_1,     x,3,1,125,-1,2,19940128,1302,44.2,-129.7167,2795,1150.2,3.1803,34.4528,2,34.4531,2,-7.7,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.0994,-999
    31DSCG94_1,     x,3,1,124,-1,2,19940128,1302,44.2,-129.7167,2795,1150.2,3.1809,34.4525,2,34.4498,2,-7.7,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.1,-999
    31DSCG94_1,     x,3,1,122,-1,2,19940128,1302,44.2,-129.7167,2795,1150.3,3.1812,34.4507,2,34.452,2,-7.7,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.1003,-999
    31DSCG94_1,     x,3,1,119,-1,2,19940128,1302,44.2,-129.7167,2795,1150.3,3.1778,34.4524,2,34.45,2,-7.7,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.0969,-999
    31DSCG94_1,     x,3,1,129,-1,2,19940128,1302,44.2,-129.7167,2795,1150.4,3.1793,34.453,2,34.4499,2,-7.7,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.0984,-999
    31DSCG94_1,     x,3,1,117,-1,2,19940128,1302,44.2,-129.7167,2795,1150.5,3.1731,34.4537,2,34.4493,3,-7.7,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.0922,-999
    31DSCG94_1,     x,3,1,126,-1,2,19940128,1302,44.2,-129.7167,2795,1150.9,3.1789,34.453,2,34.4504,2,-7.7,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.0979,-999
    31DSCG94_1,     x,3,1,134,-1,2,19940128,1302,44.2,-129.7167,2795,1151.1,3.1805,34.4528,2,34.45,2,-7.8,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,3.0995,-999
    31DSCG94_1,     x,3,1,116,-1,2,19940128,1302,44.2,-129.7167,2795,1249.6,2.9932,34.4755,2,34.4692,3,-5.9,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,2.906,-999
    31DSCG94_1,     x,3,1,115,-1,2,19940128,1302,44.2,-129.7167,2795,1348.8,2.777,34.4916,2,34.4959,3,-3.8,3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,2.6841,-999
    31DSCG94_1,     x,3,1,114,-1,2,19940128,1302,44.2,-129.7167,2795,1450.5,2.5962,34.5125,2,34.5059,3,2.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,2.4971,-999
    31DSCG94_1,     x,3,1,113,-1,2,19940128,1302,44.2,-129.7167,2795,1553.6,2.4708,34.5298,2,34.5262,2,7,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,2.3649,-999
    31DSCG94_1,     x,3,1,112,-1,2,19940128,1302,44.2,-129.7167,2795,1648.2,2.2706,34.5496,2,34.5461,2,15.5,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,2.1594,-999
    31DSCG94_1,     x,3,1,111,-1,2,19940128,1302,44.2,-129.7167,2795,1750.8,2.0922,34.571,2,34.5721,2,22.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.9751,-999
    31DSCG94_1,     x,3,1,110,-1,2,19940128,1302,44.2,-129.7167,2795,1850.3,2.0167,34.5822,2,34.5776,3,27,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.8926,-999
    31DSCG94_1,     x,3,1,109,-1,2,19940128,1302,44.2,-129.7167,2795,1952.6,1.928,34.5974,2,34.5923,3,34.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.7967,-999
    31DSCG94_1,     x,3,1,108,-1,2,19940128,1302,44.2,-129.7167,2795,2051.5,1.8814,34.6066,2,34.6023,3,38.4,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.7426,-999
    31DSCG94_1,     x,3,1,107,-1,2,19940128,1302,44.2,-129.7167,2795,2152.8,1.8452,34.6138,2,34.6107,2,42.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.6983,-999
    31DSCG94_1,     x,3,1,106,-1,2,19940128,1302,44.2,-129.7167,2795,2251.9,1.8281,34.6184,2,34.6145,2,44.7,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.673,-999
    31DSCG94_1,     x,3,1,105,-1,2,19940128,1302,44.2,-129.7167,2795,2352,1.8229,34.6207,2,34.6183,2,45.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.6591,-999
    31DSCG94_1,     x,3,1,104,-1,2,19940128,1302,44.2,-129.7167,2795,2448.8,1.8138,34.6239,2,34.6201,2,46.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.6416,-999
    31DSCG94_1,     x,3,1,103,-1,2,19940128,1302,44.2,-129.7167,2795,2553.9,1.8117,34.6258,2,34.624,2,47.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.6301,-999
    31DSCG94_1,     x,3,1,102,-1,2,19940128,1302,44.2,-129.7167,2795,2652.2,1.817,34.6271,2,34.6186,3,47.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.6263,-999
    31DSCG94_1,     x,3,1,101,-1,2,19940128,1302,44.2,-129.7167,2795,2746.9,1.8244,34.6274,2,34.6334,3,47,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,1.6248,-999
    31DSCG94_1,     x,4,1,136,-1,2,19940128,1739,44.2763,-129.748,3017,25.8,11.5924,32.5203,2,32.5238,2,290.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,11.5892,-999
    31DSCG94_1,     x,4,1,135,-1,2,19940128,1739,44.2763,-129.748,3017,51.8,11.594,32.521,2,32.521,2,291.1,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,11.5876,-999
    31DSCG94_1,     x,4,1,134,-1,2,19940128,1739,44.2763,-129.748,3017,73.9,11.5688,32.5216,2,32.5229,2,292,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,11.5597,-999
    31DSCG94_1,     x,4,1,133,-1,2,19940128,1739,44.2763,-129.748,3017,96.5,9.2352,32.7306,2,32.7391,2,293.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,9.2249,-999
    31DSCG94_1,     x,4,1,132,-1,2,19940128,1739,44.2763,-129.748,3017,123,8.2007,33.0271,2,33.0312,2,266.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,8.1885,-999
    31DSCG94_1,     x,4,1,131,-1,2,19940128,1739,44.2763,-129.748,3017,147.7,7.6377,33.3921,2,33.4028,2,243.8,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,7.6235,-999
    31DSCG94_1,     x,4,1,130,-1,2,19940128,1739,44.2763,-129.748,3017,197.8,7.0574,33.7526,2,33.7583,2,193.6,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,7.0392,-999
    31DSCG94_1,     x,4,1,129,-1,2,19940128,1739,44.2763,-129.748,3017,247.3,6.5596,33.8753,2,33.8761,2,173.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,6.5376,-999
    31DSCG94_1,     x,4,1,128,-1,2,19940128,1739,44.2763,-129.748,3017,299.5,6.0225,33.9106,2,33.9134,2,137,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,5.9969,-999
    31DSCG94_1,     x,4,1,127,-1,2,19940128,1739,44.2763,-129.748,3017,399.6,5.1767,33.9605,2,33.9611,2,80.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,5.1449,-999
    31DSCG94_1,     x,4,1,126,-1,2,19940128,1739,44.2763,-129.748,3017,498.5,4.6411,34.0493,2,34.0515,2,37.2,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,4.6031,-999
    31DSCG94_1,     x,4,1,125,-1,2,19940128,1739,44.2763,-129.748,3017,599.8,4.307,34.1255,2,34.1246,2,18,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,-999,-999,-999,-999,4.2623,-999
